claim_id,claim_seq,policy_id,station_id,solar_system,production_load,exposure,energy_backup_score,safety_compliance,claim_amount
BI-C-0008616,1,BI-085888,A9,Zeta,0.172,0.346,5,2,1186447.0
BI-C-0008617,2,BI-085888,A9,Zeta,0.172,0.346,5,2,12710820.0
BI-C-0008618,1,BI-085890,B6,Zeta,0.763,0.286,3,3,1766040.0
BI-C-0008619,1,BI-085917,G6,Epsilon,0.954,0.497,1,3,1357259.0
BI-C-0008620,1,BI-085945,G2,Epsilon,0.128,0.628,2,1,3044927.0
BI-C-0008621,2,BI-085945,G2,Epsilon,0.128,0.628,2,1,6146315.0
BI-C-0008622,3,BI-085945,G2,Epsilon,0.128,0.628,2,1,17302636.0
BI-C-0008623,4,BI-085945,G2,Epsilon,0.128,0.628,2,1,4873864.0
BI-C-0008624,1,BI-085967,B4,Zeta,0.156,0.448,1,1,1451410.0
BI-C-0008625,2,BI-085967,B4,Zeta,0.156,0.448,1,1,4123012.0
BI-C-0008626,3,BI-085967,B4,Zeta,0.156,0.448,1,1,370442.0
BI-C-0008627,1,BI-085978,B1,Epsilon,0.774,0.671,4,1,769778.0
BI-C-0008628,2,BI-085978,B1,Epsilon,0.774,0.671,4,1,2774315.0
BI-C-0008629,3,BI-085978,B1,Epsilon,0.774,0.671,4,1,687321.0
BI-C-0008630,4,BI-085978,B1,Epsilon,0.774,0.671,4,1,557310.0
BI-C-0008631,1,BI-085987,A8,Epsilon,0.808,0.675,5,3,1081306.0
BI-C-0008632,2,BI-085987,A8,Epsilon,0.808,0.675,5,3,479820.0
BI-C-0008633,1,BI-085994,B2,Helionis Cluster,0.861,0.447,2,5,240579.0
BI-C-0008634,1,BI-085996,A9,Helionis Cluster,0.397,0.53,4,5,4051998.0
BI-C-0008635,1,BI-086004,B2,Epsilon,0.722,0.383,2,3,970058.0
BI-C-0008636,1,BI-086017,G2,Epsilon,0.221,0.561,4,4,1071623.0
BI-C-0008637,1,BI-086019,G7,Zeta,0.852,0.337,1,1,1480047.0
BI-C-0008638,2,BI-086019,G7,Zeta,0.852,0.337,1,1,342686.0
BI-C-0008639,1,BI-086037,A8,Helionis Cluster,0.194,0.609,1,4,1228554.0
BI-C-0008640,2,BI-086037,A8,Helionis Cluster,0.194,0.609,1,4,2037280.0
BI-C-0008641,1,BI-086045,A9,Zeta,0.214,0.803,4,1,5402910.0
BI-C-0008642,2,BI-086045,A9,Zeta,0.214,0.803,4,1,1169414.0
BI-C-0008643,1,BI-086060,B7,Epsilon,0.888,0.672,1,5,11079106.0
BI-C-0008644,1,BI-086069,B3,Zeta,0.663,0.771,1,5,1368713.0
BI-C-0008645,2,BI-086069,B3,Zeta,0.663,0.771,1,5,768713.0
BI-C-0008646,1,BI-086084,B2,Zeta,0.806,0.383,4,5,1156985.0
BI-C-0008647,1,BI-086091,A3,Zeta,0.511,0.62,2,3,1786345.0
BI-C-0008648,1,BI-086143,G9,Epsilon,0.966,0.741,3,3,7136338.0
BI-C-0008649,1,BI-086168,A9,Epsilon,0.362,0.645,4,3,368747.0
BI-C-0008650,1,BI-086192,B3,Epsilon,0.905,0.982,1,2,1934900.0
BI-C-0008651,1,BI-086208,B6,Helionis Cluster,0.485,0.536,2,3,1011282.0
BI-C-0008652,1,BI-086221,A2,Epsilon,0.436,0.657,3,5,823448.0
BI-C-0008653,1,BI-086247,A5,Zeta,0.116,0.638,4,3,1398492.0
BI-C-0008654,2,BI-086247,A5,Zeta,0.116,0.638,4,3,313951.0
BI-C-0008655,1,BI-086261,B2,Zeta,0.832,0.843,3,1,693839.0
BI-C-0008656,1,BI-086277,A2,Helionis Cluster,0.996,0.312,2,2,3786140.0
BI-C-0008657,1,BI-086284,B9,Helionis Cluster,0.115,0.515,5,3,5414934.0
BI-C-0008658,1,BI-086290,G5,Zeta,0.069,0.946,4,5,7688970.0
BI-C-0008659,1,BI-086301,A3,Epsilon,0.892,0.677,5,1,661822.0
BI-C-0008660,2,BI-086301,A3,Epsilon,0.892,0.677,5,1,2918648.0
BI-C-0008661,3,BI-086301,A3,Epsilon,0.892,0.677,5,1,1718692.0
BI-C-0008662,1,BI-086303,B3,Epsilon,0.112,0.407,1,4,2856270.0
BI-C-0008663,1,BI-086309,A1,Zeta,0.609,0.083,1,5,709083.0
BI-C-0008664,1,BI-086330,G2,Epsilon,0.939,0.874,4,5,2467308.0
BI-C-0008665,1,BI-086370,B6,Zeta,0.034,0.634,5,1,1303157.0
BI-C-0008666,1,BI-086381,B3,Helionis Cluster,0.744,0.766,3,1,8074508.0
BI-C-0008667,2,BI-086381,B3,Helionis Cluster,0.744,0.766,3,1,5354027.0
BI-C-0008668,3,BI-086381,B3,Helionis Cluster,0.744,0.766,3,1,10333702.0
BI-C-0008669,1,BI-086387,B7,Zeta,0.129,0.659,4,3,100220.0
BI-C-0008670,2,BI-086387,B7,Zeta,0.129,0.659,4,3,7233684.0
BI-C-0008671,1,BI-086400,A6,Zeta,0.698,0.579,3,5,5679759.0
BI-C-0008672,2,BI-086400,A6,Zeta,0.698,0.579,3,5,2542695.0
BI-C-0008673,3,BI-086400,A6,Zeta,0.698,0.579,3,5,346707.0
BI-C-0008674,1,BI-086401,B6,Epsilon,0.729,0.253,5,1,8274256.0
BI-C-0008675,2,BI-086401,B6,Epsilon,0.729,0.253,5,1,2838223.0
BI-C-0008676,1,BI-086408,A7,Zeta,0.06,0.453,2,3,3048311.0
BI-C-0008677,2,BI-086408,A7,Zeta,0.06,0.453,2,3,268602.0
BI-C-0008678,1,BI-086435,A5,Epsilon,0.59,0.904,5,5,1625049.0
BI-C-0008679,1,BI-086446,G2,Zeta,0.591,0.718,3,5,5136262.0
BI-C-0008680,1,BI-086454,A6,Zeta,0.381,0.916,4,2,765738.0
BI-C-0008681,2,BI-086454,A6,Zeta,0.381,0.916,4,2,6795997.0
BI-C-0008682,3,BI-086454,A6,Zeta,0.381,0.916,4,2,3493668.0
BI-C-0008683,1,BI-086466,B5,Epsilon,0.366,0.38,5,5,785917.0
BI-C-0008684,1,BI-086473,B6,Zeta,0.06,0.416,2,1,843337.0
BI-C-0008685,1,BI-086476,A8,Zeta,0.166,0.758,3,3,2272876.0
BI-C-0008686,2,BI-086476,A8,Zeta,0.166,0.758,3,3,197208.0
BI-C-0008687,3,BI-086476,A8,Zeta,0.166,0.758,3,3,1078153.0
BI-C-0008688,1,BI-086485,A9,Zeta,0.827,0.633,2,4,600504.0
BI-C-0008689,2,BI-086485,A9,Zeta,0.827,0.633,2,4,1105099.0
BI-C-0008690,1,BI-086522,G6,Helionis Cluster,0.339,0.756,4,5,1869542.0
BI-C-0008691,1,BI-086526,B1,Epsilon,0.169,0.811,4,5,342615.0
BI-C-0008692,1,BI-086533,G3,Epsilon,0.419,0.321,4,2,5587536.0
BI-C-0008693,1,BI-086542,B9,Zeta,0.635,0.083,5,3,3956941.0
BI-C-0008694,1,BI-086546,G4,Epsilon,0.162,0.481,1,5,1097797.0
BI-C-0008695,2,BI-086546,G4,Epsilon,0.162,0.481,1,5,7515709.0
BI-C-0008696,1,BI-086582,G4,Zeta,0.495,0.513,4,1,1546727.0
BI-C-0008697,2,BI-086582,G4,Zeta,0.495,0.513,4,1,615062.0
BI-C-0008698,1,BI-086591,G8,Zeta,0.164,0.612,3,2,2914665.0
BI-C-0008699,2,BI-086591,G8,Zeta,0.164,0.612,3,2,9330169.0
BI-C-0008700,1,BI-086622,G2,Helionis Cluster,0.559,0.103,3,4,2667218.0
BI-C-0008701,1,BI-086630,A4,Zeta,0.737,0.178,4,3,1606630.0
BI-C-0008702,1,BI-086631,G3,Zeta,0.762,0.445,2,4,1520463.0
BI-C-0008703,1,BI-086639,G6,Epsilon,0.863,0.69,3,3,2357712.0
BI-C-0008704,1,BI-086648,A6,Epsilon,0.379,0.725,5,2,5932320.0
BI-C-0008705,2,BI-086648,A6,Epsilon,0.379,0.725,5,2,430865.0
BI-C-0008706,1,BI-086664,A3,Zeta,0.444,0.605,3,5,836074.0
BI-C-0008707,1,BI-086676,B8,Zeta,0.852,0.248,2,4,438797.0
BI-C-0008708,1,BI-086684,A6,Epsilon,0.414,0.592,3,4,362762.0
BI-C-0008709,1,BI-086691,B8,Zeta,0.562,0.651,1,2,3082458.0
BI-C-0008710,2,BI-086691,B8,Zeta,0.562,0.651,1,2,1866498.0
BI-C-0008711,1,BI-086696,G7,Helionis Cluster,0.577,0.736,3,5,6906126.0
BI-C-0008712,2,BI-086696,G7,Helionis Cluster,0.577,0.736,3,5,22463976.0
BI-C-0008713,1,BI-086723,G3,Epsilon,0.262,0.44,4,3,3875793.0
BI-C-0008714,1,BI-086727,G1,Epsilon,0.501,0.381,5,4,6012173.0
BI-C-0008715,2,BI-086727,G1,Epsilon,0.501,0.381,5,4,3013694.0
BI-C-0008716,3,BI-086727,G1,Epsilon,0.501,0.381,5,4,2295616.0
BI-C-0008717,4,BI-086727,G1,Epsilon,0.501,0.381,5,4,703287.0
BI-C-0008718,1,BI-086740,G4,Zeta,0.301,0.368,5,2,9258285.0
BI-C-0008719,1,BI-086756,B6,Zeta,0.276,0.673,1,3,3309095.0
BI-C-0008720,2,BI-086756,B6,Zeta,0.276,0.673,1,3,338016.0
BI-C-0008721,1,BI-086767,G6,Zeta,0.046,0.166,2,3,679150.0
BI-C-0008722,1,BI-086769,B1,Zeta,0.508,0.742,3,4,1515194.0
BI-C-0008723,1,BI-086771,B7,Zeta,0.703,0.823,4,4,13053345.0
BI-C-0008724,1,BI-086774,G6,Zeta,0.948,0.521,4,5,826545.0
BI-C-0008725,2,BI-086774,G6,Zeta,0.948,0.521,4,5,223376.0
BI-C-0008726,1,BI-086776,G7,Zeta,0.448,0.866,1,5,2825758.0
BI-C-0008727,2,BI-086776,G7,Zeta,0.448,0.866,1,5,2325285.0
BI-C-0008728,1,BI-086789,G2,Epsilon,0.662,0.32,5,5,3822615.0
BI-C-0008729,1,BI-086811,B5,Zeta,0.707,0.892,3,4,1031590.0
BI-C-0008730,1,BI-086812,A3,Zeta,0.392,0.414,5,2,1015170.0
BI-C-0008731,1,BI-086843,B6,Epsilon,0.735,0.554,2,5,4383191.0
BI-C-0008732,1,BI-086844,B3,Zeta,0.501,0.553,2,1,290847.0
BI-C-0008733,2,BI-086844,B3,Zeta,0.501,0.553,2,1,2541014.0
BI-C-0008734,3,BI-086844,B3,Zeta,0.501,0.553,2,1,3228832.0
BI-C-0008735,1,BI-086869,B8,Zeta,0.732,0.573,2,1,4622569.0
BI-C-0008736,2,BI-086869,B8,Zeta,0.732,0.573,2,1,10003404.0
BI-C-0008737,1,BI-086871,G4,Epsilon,0.862,0.599,2,3,966574.0
BI-C-0008738,1,BI-086875,A2,Epsilon,0.313,0.269,3,2,727577.0
BI-C-0008739,1,BI-086881,A5,Zeta,0.721,0.515,5,2,2948791.0
BI-C-0008740,2,BI-086881,A5,Zeta,0.721,0.515,5,2,1928030.0
BI-C-0008741,1,BI-086888,B4,Helionis Cluster,0.805,0.873,3,3,2483785.0
BI-C-0008742,1,BI-086892,B1,Zeta,0.67,0.741,2,3,10869151.0
BI-C-0008743,2,BI-086892,B1,Zeta,0.67,0.741,2,3,1633496.0
BI-C-0008744,3,BI-086892,B1,Zeta,0.67,0.741,2,3,6295168.0
BI-C-0008745,1,BI-086895,G3,Epsilon,0.074,0.304,2,4,1771726.0
BI-C-0008746,1,BI-086905,G8,Zeta,0.932,0.629,5,2,3232459.0
BI-C-0008747,2,BI-086905,G8,Zeta,0.932,0.629,5,2,876247.0
BI-C-0008748,1,BI-086919,A5,Zeta,0.857,0.714,3,2,869877.0
BI-C-0008749,1,BI-086921,A7,Zeta,0.577,0.276,1,3,8323722.0
BI-C-0008750,1,BI-086923,G8,Zeta,0.967,0.945,4,5,992059.0
BI-C-0008751,1,BI-086927,G2,Zeta,0.095,0.814,1,1,6250674.0
BI-C-0008752,1,BI-086954,G2,Zeta,0.612,0.668,2,3,1629938.0
BI-C-0008753,1,BI-086995,A9,Zeta,0.281,0.382,4,2,4941361.0
BI-C-0008754,1,BI-086997,A3,Epsilon,0.614,0.873,3,4,1685887.0
BI-C-0008755,1,BI-086999,B6,Epsilon,0.216,0.353,5,2,449500.0
BI-C-0008756,1,BI-087006,G2,Helionis Cluster,0.244,0.49,1,3,10591735.0
BI-C-0008757,2,BI-087006,G2,Helionis Cluster,0.244,0.49,1,3,801250.0
BI-C-0008758,1,BI-087015,A3,Epsilon,0.092,0.679,3,1,355640.0
BI-C-0008759,1,BI-087068,G6,Epsilon,0.667,0.919,3,5,1127820.0
BI-C-0008760,2,BI-087068,G6,Epsilon,0.667,0.919,3,5,1256453.0
BI-C-0008761,1,BI-087072,G1,Zeta,0.718,0.113,5,3,8134370.0
BI-C-0008762,1,BI-087085,B7,Zeta,0.332,0.363,2,4,4803205.0
BI-C-0008763,1,BI-087092,B3,Epsilon,0.913,0.144,2,4,1014290.0
BI-C-0008764,1,BI-087095,G3,Zeta,0.673,0.13,1,1,5899167.0
BI-C-0008765,1,BI-087110,A1,Zeta,0.966,0.809,4,2,1305854.0
BI-C-0008766,2,BI-087110,A1,Zeta,0.966,0.809,4,2,3277393.0
BI-C-0008767,1,BI-087126,A6,Epsilon,0.524,0.82,4,3,9798872.0
BI-C-0008768,2,BI-087126,A6,Epsilon,0.524,0.82,4,3,989087.0
BI-C-0008769,3,BI-087126,A6,Epsilon,0.524,0.82,4,3,1453364.0
BI-C-0008770,1,BI-087131,A1,Zeta,0.391,0.784,4,1,1040636.0
BI-C-0008771,1,BI-087145,A7,Zeta,0.396,0.307,2,2,6423077.0
BI-C-0008772,2,BI-087145,A7,Zeta,0.396,0.307,2,2,3305494.0
BI-C-0008773,1,BI-087165,G7,Epsilon,0.955,0.496,2,4,1442679.0
BI-C-0008774,2,BI-087165,G7,Epsilon,0.955,0.496,2,4,872470.0
BI-C-0008775,1,BI-087173,G9,Zeta,0.251,0.62,3,3,1764806.0
BI-C-0008776,2,BI-087173,G9,Zeta,0.251,0.62,3,3,6896757.0
BI-C-0008777,3,BI-087173,G9,Zeta,0.251,0.62,3,3,796832.0
BI-C-0008778,1,BI-087177,A3,Epsilon,0.854,0.348,4,2,821803.0
BI-C-0008779,1,BI-087201,G7,Epsilon,0.076,0.764,4,1,1055454.0
BI-C-0008780,2,BI-087201,G7,Epsilon,0.076,0.764,4,1,258643.0
BI-C-0008781,1,BI-087203,B7,Epsilon,0.055,0.843,3,5,2147763.0
BI-C-0008782,2,BI-087203,B7,Epsilon,0.055,0.843,3,5,245812.0
BI-C-0008783,3,BI-087203,B7,Epsilon,0.055,0.843,3,5,2026416.0
BI-C-0008784,1,BI-087208,B4,Helionis Cluster,0.205,0.24,3,5,733659.0
BI-C-0008785,1,BI-087214,A4,Helionis Cluster,0.981,0.357,4,2,196185.0
BI-C-0008786,1,BI-087231,A1,Epsilon,0.735,0.608,4,2,962592.0
BI-C-0008787,1,BI-087241,B5,Epsilon,0.166,0.568,4,1,292465.0
BI-C-0008788,2,BI-087241,B5,Epsilon,0.166,0.568,4,1,1450103.0
BI-C-0008789,3,BI-087241,B5,Epsilon,0.166,0.568,4,1,3261268.0
BI-C-0008790,4,BI-087241,B5,Epsilon,0.166,0.568,4,1,3537977.0
BI-C-0008791,1,BI-087288,A7,Epsilon,0.775,0.381,2,4,6117741.0
BI-C-0008792,2,BI-087288,A7,Epsilon,0.775,0.381,2,4,4245823.0
BI-C-0008793,1,BI-087291,A4,Zeta,0.631,0.083,1,3,546213.0
BI-C-0008794,1,BI-087303,B3,Zeta,0.698,0.179,4,2,576344.0
BI-C-0008795,1,BI-087354,A8,Zeta,0.711,0.51,2,1,2685291.0
BI-C-0008796,2,BI-087354,A8,Zeta,0.711,0.51,2,1,679263.0
BI-C-0008797,3,BI-087354,A8,Zeta,0.711,0.51,2,1,1651150.0
BI-C-0008798,1,BI-087380,B7,Epsilon,0.145,0.607,1,4,779067.0
BI-C-0008799,1,BI-087383,A3,Epsilon,0.972,0.375,3,1,5480891.0
BI-C-0008800,1,BI-087387,G4,Epsilon,0.268,0.207,1,4,644333.0
BI-C-0008801,1,BI-087440,B3,Helionis Cluster,0.627,0.516,3,4,1910589.0
BI-C-0008802,1,BI-087466,B7,Zeta,0.932,0.141,1,3,5931266.0
BI-C-0008803,1,BI-087515,A1,Epsilon,0.059,0.237,2,2,1144824.0
BI-C-0008804,1,BI-087551,B3,Zeta,0.241,0.84,1,5,6675595.0
BI-C-0008805,1,BI-087574,G5,Epsilon,0.627,0.41,1,2,2302214.0
BI-C-0008806,1,BI-087591,G1,Helionis Cluster,0.984,0.499,4,3,11373999.0
BI-C-0008807,2,BI-087591,G1,Helionis Cluster,0.984,0.499,4,3,19914840.0
BI-C-0008808,1,BI-087616,A9,Epsilon,0.701,0.492,4,2,5125501.0
BI-C-0008809,1,BI-087689,G4,Zeta,0.7,0.641,5,3,1771292.0
BI-C-0008810,1,BI-087709,B5,Epsilon,0.86,0.239,3,3,8858490.0
BI-C-0008811,1,BI-087713,G7,Epsilon,0.549,0.721,4,5,1506823.0
BI-C-0008812,1,BI-087727,B2,Zeta,0.372,0.551,5,2,8091968.0
BI-C-0008813,1,BI-087740,A6,Helionis Cluster,0.828,0.447,4,1,1680470.0
BI-C-0008814,1,BI-087741,B8,Zeta,0.31,0.126,4,4,9812931.0
BI-C-0008815,1,BI-087750,A1,Helionis Cluster,0.75,0.803,1,3,6728647.0
BI-C-0008816,2,BI-087750,A1,Helionis Cluster,0.75,0.803,1,3,1213832.0
BI-C-0008817,1,BI-087759,A8,Epsilon,0.909,0.371,3,4,694909.0
BI-C-0008818,2,BI-087759,A8,Epsilon,0.909,0.371,3,4,5179042.0
BI-C-0008819,1,BI-087764,G3,Zeta,0.484,0.374,4,2,1249149.0
BI-C-0008820,2,BI-087764,G3,Zeta,0.484,0.374,4,2,218306.0
BI-C-0008821,1,BI-087767,B1,Epsilon,0.06,0.426,1,1,2885522.0
BI-C-0008822,2,BI-087767,B1,Epsilon,0.06,0.426,1,1,14047156.0
BI-C-0008823,1,BI-087821,G4,Epsilon,0.035,0.327,5,4,20111820.0
BI-C-0008824,1,BI-087835,A6,Epsilon,0.976,0.505,2,4,719023.0
BI-C-0008825,2,BI-087835,A6,Epsilon,0.976,0.505,2,4,9044989.0
BI-C-0008826,1,BI-087845,A7,Zeta,0.271,0.721,4,3,6988424.0
BI-C-0008827,1,BI-087883,G9,Helionis Cluster,0.401,0.434,4,1,412170.0
BI-C-0008828,1,BI-087888,G3,Epsilon,0.057,0.836,3,2,4456823.0
BI-C-0008829,2,BI-087888,G3,Epsilon,0.057,0.836,3,2,1834990.0
BI-C-0008830,3,BI-087888,G3,Epsilon,0.057,0.836,3,2,5848952.0
BI-C-0008831,1,BI-087901,A1,Epsilon,0.174,0.501,4,5,9757561.0
BI-C-0008832,1,BI-087917,G1,Epsilon,0.65,0.618,2,2,8272385.0
BI-C-0008833,2,BI-087917,G1,Epsilon,0.65,0.618,2,2,4104037.0
BI-C-0008834,1,BI-087925,A4,Epsilon,0.879,0.6,2,2,4380772.0
BI-C-0008835,1,BI-087956,G9,Zeta,0.984,0.751,4,5,702390.0
BI-C-0008836,1,BI-087970,G9,Zeta,0.522,0.561,4,2,4398782.0
BI-C-0008837,1,BI-087975,A8,Epsilon,0.342,0.599,5,3,9989130.0
BI-C-0008838,1,BI-087978,A1,Epsilon,0.35,0.848,1,5,630411.0
BI-C-0008839,1,BI-087992,A3,Helionis Cluster,0.697,0.363,3,2,2689837.0
BI-C-0008840,2,BI-087992,A3,Helionis Cluster,0.697,0.363,3,2,4485915.0
BI-C-0008841,1,BI-087995,B6,Helionis Cluster,0.758,0.705,1,3,5038478.0
BI-C-0008842,2,BI-087995,B6,Helionis Cluster,0.758,0.705,1,3,1240625.0
BI-C-0008843,3,BI-087995,B6,Helionis Cluster,0.758,0.705,1,3,2491338.0
BI-C-0008844,1,BI-088032,A2,Zeta,0.145,0.649,3,4,1410307.0
BI-C-0008845,2,BI-088032,A2,Zeta,0.145,0.649,3,4,3552793.0
BI-C-0008846,3,BI-088032,A2,Zeta,0.145,0.649,3,4,1874377.0
BI-C-0008847,1,BI-088089,G7,Epsilon,0.708,0.95,3,5,7548378.0
BI-C-0008848,2,BI-088089,G7,Epsilon,0.708,0.95,3,5,2928623.0
BI-C-0008849,1,BI-088102,G5,Zeta,0.785,0.619,3,1,1179846.0
BI-C-0008850,1,BI-088106,A1,Zeta,0.924,0.338,2,5,709447.0
BI-C-0008851,1,BI-088121,A4,Helionis Cluster,0.888,0.652,5,4,9190259.0
BI-C-0008852,1,BI-088133,B3,Zeta,0.889,0.167,5,2,1929233.0
BI-C-0008853,1,BI-088138,G3,Zeta,0.377,0.845,2,1,580323.0
BI-C-0008854,1,BI-088145,G5,Zeta,0.467,0.431,2,1,8868119.0
BI-C-0008855,1,BI-088160,B1,Helionis Cluster,0.902,0.847,2,1,169252.0
BI-C-0008856,1,BI-088172,G2,Zeta,0.471,0.786,2,2,231020.0
BI-C-0008857,1,BI-088198,B8,Helionis Cluster,0.337,0.509,5,1,796918.0
BI-C-0008858,1,BI-088205,A6,Epsilon,0.421,0.083,1,3,5380982.0
BI-C-0008859,1,BI-088215,A3,Helionis Cluster,0.935,0.291,3,4,13243888.0
BI-C-0008860,1,BI-088234,G4,Helionis Cluster,0.035,0.648,3,3,4738785.0
BI-C-0008861,1,BI-088236,G5,Zeta,0.096,0.218,4,2,383523.0
BI-C-0008862,1,BI-088241,B6,Epsilon,0.874,0.329,2,1,104756956.0
BI-C-0008863,1,BI-088245,G8,Helionis Cluster,0.843,0.391,1,2,12104333.0
BI-C-0008864,2,BI-088245,G8,Helionis Cluster,0.843,0.391,1,2,3023656.0
BI-C-0008865,3,BI-088245,G8,Helionis Cluster,0.843,0.391,1,2,4143539.0
BI-C-0008866,1,BI-088264,G2,Zeta,0.118,0.489,4,5,5073124.0
BI-C-0008867,1,BI-088279,G7,Helionis Cluster,0.24,0.414,5,1,3491863.0
BI-C-0008868,2,BI-088279,G7,Helionis Cluster,0.24,0.414,5,1,774348.0
BI-C-0008869,3,BI-088279,G7,Helionis Cluster,0.24,0.414,5,1,282637.0
BI-C-0008870,1,BI-088300,G2,Helionis Cluster,0.84,0.732,4,4,2124029.0
BI-C-0008871,1,BI-088305,A1,Epsilon,0.911,0.574,1,1,3443348.0
BI-C-0008872,2,BI-088305,A1,Epsilon,0.911,0.574,1,1,1179445.0
BI-C-0008873,1,BI-088307,G8,Helionis Cluster,0.221,0.517,3,1,4020669.0
BI-C-0008874,1,BI-088309,G2,Epsilon,0.054,0.425,2,3,5181084.0
BI-C-0008875,1,BI-088322,G4,Zeta,0.214,0.892,5,2,6157151.0
BI-C-0008876,1,BI-088340,G3,Epsilon,0.266,0.404,5,5,4246235.0
BI-C-0008877,2,BI-088340,G3,Epsilon,0.266,0.404,5,5,15661038.0
BI-C-0008878,1,BI-088350,G7,Zeta,0.923,0.207,2,2,7141612.0
BI-C-0008879,1,BI-088363,G8,Helionis Cluster,0.773,0.554,5,4,492484.0
BI-C-0008880,1,BI-088371,B6,Zeta,0.396,0.508,2,3,547937.0
BI-C-0008881,1,BI-088387,G2,Zeta,0.916,0.418,1,2,1793598.0
BI-C-0008882,2,BI-088387,G2,Zeta,0.916,0.418,1,2,7477395.0
BI-C-0008883,3,BI-088387,G2,Zeta,0.916,0.418,1,2,1830824.0
BI-C-0008884,1,BI-088394,B4,Zeta,0.227,0.341,4,2,254243.0
BI-C-0008885,1,BI-088404,A8,Zeta,0.284,0.717,4,2,2674426.0
BI-C-0008886,1,BI-088418,G4,Zeta,0.667,0.463,5,4,526111.0
BI-C-0008887,1,BI-088428,G5,Zeta,0.041,0.519,3,3,687571.0
BI-C-0008888,1,BI-088442,A3,Zeta,0.769,0.903,5,3,1223858.0
BI-C-0008889,2,BI-088442,A3,Zeta,0.769,0.903,5,3,607423.0
BI-C-0008890,3,BI-088442,A3,Zeta,0.769,0.903,5,3,48728801.0
BI-C-0008891,1,BI-088446,A7,Epsilon,0.193,0.437,4,5,1128167.0
BI-C-0008892,1,BI-088457,G5,Zeta,0.429,0.709,2,5,3444350.0
BI-C-0008893,1,BI-088467,G5,Epsilon,0.272,0.285,4,2,2194979.0
BI-C-0008894,2,BI-088467,G5,Epsilon,0.272,0.285,4,2,2183417.0
BI-C-0008895,3,BI-088467,G5,Epsilon,0.272,0.285,4,2,1757767.0
BI-C-0008896,4,BI-088467,G5,Epsilon,0.272,0.285,4,2,2716843.0
BI-C-0008897,1,BI-088482,G4,Zeta,0.747,0.334,4,2,1568487.0
BI-C-0008898,1,BI-088502,A5,Epsilon,0.091,0.311,5,4,869343.0
BI-C-0008899,1,BI-088511,A9,Epsilon,0.618,0.642,2,3,755550.0
BI-C-0008900,1,BI-088543,A2,Epsilon,0.676,0.574,5,1,504397.0
BI-C-0008901,2,BI-088543,A2,Epsilon,0.676,0.574,5,1,1875986.0
BI-C-0008902,1,BI-088556,G2,Epsilon,0.925,0.757,1,5,1509634.0
BI-C-0008903,1,BI-088568,B5,Epsilon,0.054,0.472,1,2,698051.0
BI-C-0008904,1,BI-088602,G9,Zeta,0.6,0.542,5,4,3080131.0
BI-C-0008905,2,BI-088602,G9,Zeta,0.6,0.542,5,4,1434695.0
BI-C-0008906,3,BI-088602,G9,Zeta,0.6,0.542,5,4,8062635.0
BI-C-0008907,1,BI-088615,B6,Epsilon,0.321,0.213,3,5,4571020.0
BI-C-0008908,1,BI-088617,B4,Epsilon,0.492,0.331,3,3,11846685.0
BI-C-0008909,1,BI-088654,G5,Epsilon,0.07,0.693,5,3,874327.0
BI-C-0008910,2,BI-088654,G5,Epsilon,0.07,0.693,5,3,8425250.0
BI-C-0008911,3,BI-088654,G5,Epsilon,0.07,0.693,5,3,1596575.0
BI-C-0008912,4,BI-088654,G5,Epsilon,0.07,0.693,5,3,2479260.0
BI-C-0008913,1,BI-088659,A2,Helionis Cluster,0.667,0.154,5,1,1784106.0
BI-C-0008914,1,BI-088670,B9,Helionis Cluster,0.486,0.346,4,3,8616575.0
BI-C-0008915,1,BI-088702,A8,Epsilon,0.026,0.363,2,1,12454476.0
BI-C-0008916,2,BI-088702,A8,Epsilon,0.026,0.363,2,1,1744318.0
BI-C-0008917,1,BI-088707,B7,Zeta,0.795,0.746,1,5,2587154.0
BI-C-0008918,2,BI-088707,B7,Zeta,0.795,0.746,1,5,7995554.0
BI-C-0008919,1,BI-088721,G7,Zeta,0.399,0.481,3,4,9163943.0
BI-C-0008920,1,BI-088722,G6,Zeta,0.759,0.679,4,5,171265.0
BI-C-0008921,1,BI-088735,G9,Zeta,0.448,0.727,4,1,5845912.0
BI-C-0008922,1,BI-088761,B8,Epsilon,0.413,0.268,1,3,1332560.0
BI-C-0008923,1,BI-088794,G6,Epsilon,0.078,0.511,5,1,208165.0
BI-C-0008924,2,BI-088794,G6,Epsilon,0.078,0.511,5,1,2921681.0
BI-C-0008925,3,BI-088794,G6,Epsilon,0.078,0.511,5,1,2101500.0
BI-C-0008926,4,BI-088794,G6,Epsilon,0.078,0.511,5,1,3319151.0
BI-C-0008927,1,BI-088809,B3,Zeta,0.099,0.458,4,1,4792940.0
BI-C-0008928,1,BI-088833,A9,Epsilon,0.101,0.302,3,4,547665.0
BI-C-0008929,1,BI-088839,A4,Zeta,0.885,0.792,1,2,1105524.0
BI-C-0008930,2,BI-088839,A4,Zeta,0.885,0.792,1,2,1718756.0
BI-C-0008931,1,BI-088844,B8,Zeta,0.287,0.424,3,5,10596187.0
BI-C-0008932,1,BI-088858,A1,Epsilon,0.221,0.642,4,2,547592.0
BI-C-0008933,1,BI-088862,A4,Helionis Cluster,0.709,0.158,2,2,10298808.0
